review_text,timestamp_created,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count
good,1648084321,True,0,0,0,0
"good progression and story
",1648072192,True,0,0,0,0
"i liked the game when i played it because it made me have fun
\",1648071151,True,0,0,0,0
Babies first Dead cells. Still fun as all hell,1648070843,True,0,0,0,0
"ive had a lot of fun with this game, one of the hardest rouge likes ive played to date, it has amazing story, music, gameplay, and mechanics, but once you have completed the game (or come close to it) there isnt a lot to do except to turn up the heat on your next run, but it would be great if this game could be easily modded, people could add new gods (like hera), or new levels. challenges, other myths, and a whole lot more and if this was added i could safely say it would add 100 more hours of gameplay",1648066633,True,0,0,0,0
its just fucking good,1648065474,True,0,0,0,0
"Best game I have played in the past few years.
The game has a great atmosphere and story while also being very challenging when you turn te heat up.
I wish I could erase my memory and play it again.",1648064456,True,0,0,0,0
Fun,1648058787,True,1,0,0,0
"A fine masterpiece by Supergiant Games.
I really liked Transistor and its play style so naturally I bought this game. My first play through was cool. Nothing special. Died before reaching Meg. Played 2-3 more times and was a bit disappointed since I can't choose the upgrades(boons) I want like in Transistor. But slowly I realised that's also exactly why this game is amazing. In each play through, you're blessed with different boons from different Gods. Its random (but not totally random - It won't give u boon to enhance deflect skills if u don't have any deflect skill). Every play through feels unique because of this. You can have so many different boon effects stacked up to make your attack/alternate attack/cast/dodge/all of them more powerful. The possibilities are so much.
The game evolves and the story moves forward after every play through. You also become permanently stronger with the loot from play through. Slight warning - Getting to the end of the story will take a lot of time.
The artwork and music is really impressive. Every screen is much more content rich. Looking back at Transistor, that game really looks shallow now.
Only downside is it doesn't have an impressive background at main menu. :(",1648055299,True,1,0,0,0
good,1648051999,True,1,0,0,0
"At the beginning a very addictive game, but it ends up being too repetitive after a while, so you force yourself to play to reach 100%. 
In any case it's an excellent game and I love Dionysos, he's the chad of this game !",1648048130,True,0,0,0,0
"I am astounded by the smoothness of the mechanics, the hilarious dialogue and excellent story.  100% worth it, especially on sale.  I was not expecting such deep character development with each passing attempt, make sure to talk to each NPC.",1648047159,True,2,0,0.523809552192687988,0
Haven't played much so I can't say much but it's very fun. Lots of variety with the weapons & abilities you get so it doesn't get boring,1648046911,True,1,0,0,0
"I'd seen this game in my recommended store feed for quite some time and always wondered 'why'.  Didn't look like something I'd enjoy.

A friend bought me it for my B'day and I gave it a play, because it would have been rude not to.  

Wow.  What a game!  Extremely simple concept, simple to learn/get going with... but with enough variety and possibilities for build (there has to be thousands, if not 10s of...) to keep each run different enough to make repeat runs interesting and engaging.  

I was constantly chasing an idea of a particular build, then when I didn't get the boons/upgrades I needed I was at first disheartened, only to discover the 'that'll have to do' perks choices opened up new and effective ways to beat the game.  

Then when I finally did beat it, there's a new mechanic to tweak/tailor the difficulty (increase it) in order to farm more items which are used for further weapon upgrades.   

This is a fun game, but fair disclosure... it's way to easy to find yourself playing well after you should be, responsibly, putting it down and maybe, sleeping, eating etc :)

One of the best, simple fun games I've played in 30+ years.",1648046132,True,0,0,0,0
It's a good hack and slash game.,1648045449,True,0,0,0,0
"I love the art in this game and was one of the key factors in buying it! It took me awhile to enjoy the hack and slash aspect as I don't really play those types of games, but I enjoy this one!",1648045126,True,0,0,0,0
Very positive gaming experience. Definitely hunting for similar games as a long term entertainment investmnet,1648042667,True,0,0,0,0
"Visual : 10/10
Story : 10/10
Progression : 10/10",1648041488,True,0,0,0,0
99.9 hours played enjoyed time 99.9 thinking about this game 999999999.9,1648035769,True,0,0,0,0
"It is a good game, but it honestly relies too much on you playing over and over again just so you maybe push further next time. Wasted time in my opinion.",1648035705,False,2,2,0.45769837498664856,0
One of the best RPG/Roguelike I have tried,1648029869,True,0,0,0,0
"tl;dr: It's a great looking, addictive game with a fast-paced gameplay, great soundtrack, characters and dialogues! Worth the full price, so if you see a discount, it's an absolute must have!

For me personally, Hades is an overall example of how to captivate a player and don't let go. It wasn't long after I started playing that I realized that I had been looking for a game like this. The main reasons for this are:

1) [u][b]Keyboard and Mouse[/b][/u] friendly! I've play only with KB&M and except for rebinding the special attack to my mouse button, there was no limitation or disadvantage I could think of…
1) [u][b]""Boon"" system[/b][/u] and different weapons, which keeps the game reasonably fresh for most of the playthrough even if you want to complete everything
2) I would say its [u][b]difficulty[/b][/u] is great as it's not hard to get through all the bosses within first hours/days (depending on your gaming experience and commitment), but then additional challenges become available which can make your life difficult very quickly
3) [u][b]World design & artwork[/b][/u] is amazing and it's easy to fall in love with everything even if you don't know much about the Greek mythology*
4) [u][b]Soundtrack[/b][/u] which you encounter throughout the game is all it needs to be and a bit extra. There are moments in the game where most players just stop for a moment to appreciate everything the game has to offer

Something I also truly appreciate in a game like this are the dialogues. I have no idea how long it took to write and then dub everything, but if someone told me it took years, I would believe it. Not only there are friendly, serious and hostile interactions of the main character with everyone, but there are interactions between all the other character as well, which is another reason why it's nearly impossible to get bored in this game. And some interactions are pretty funny :)

*
[u][b]One recommendation for people, who don't know much about the mythology:[/b][/u]
If you can, play this game with someone, who can explain all the easter eggs and references, because playing with my partner who is obsessed with the Greek mythology since their childhood is what made my love for this game into an obsession. Pretty much everything makes sense and is surprisingly accurate (except for a few understandable details), so understanding the relations and symbolism in this game can actually translate into some fun knowledge of the real mythology. And all that while playing an awesome game! Also, it makes the interactions funnier :)",1648029358,True,0,0,0,0
"Unbelievable ""replayability"" - which you can't really call it that as it all seems quite new.. This studio puts out amazing games with THE BEST integration of story - it's the second one I'm in love with (Bastion and this) - and am SOOOO happy that there are still games that are really pushing some unique ideas and putting out great story lines -- i just cannot say enough good things. You will NOT be disappointed.. Did I mention some of the music is crazy unique and amazing as well? Geezh..",1648028629,True,0,0,0,0
"Received this as gift from one of my friends and I really love it, definitely worth the time!",1648026282,True,0,0,0,0
fun,1648013745,True,0,0,0,0
"Realized I hadn't written a review yet! As evidenced by my hours, I love this game. The steady progression from dying to the first boss constantly, to getting to the next area and getting stuck there, until finally you're completing runs more often than not. And even once the credits roll, there's still plenty left to experience if you're a completionist. If you want to know how much, I still have quite a few things to buy in the shop to upgrade Zagreus' home, and slowly improving my rank with the resource director. I highly recommend this game, it's one of my favorites of all time.",1648010970,True,0,0,0,0
I get why  https://store.steampowered.com/app/1145360/ is [b]Overwhelmingly Positive[/b]!,1648009515,True,0,0,0,0
"Average Hades enjoyer

⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿
⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿
⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿
⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿
⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿
⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿
⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿
⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼
⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼
⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿
⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿
⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿
⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿
⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿
⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉
⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄",1648009198,True,0,0,0,0
One of the most amazing rouge like games I've played so much replayability worth the money and time spent.,1648008415,True,0,0,0,0
"I'm still playing until I can get in bed with Meg, to be honest. Thanatos can watch if he wants...",1648005281,True,0,1,0,0
"Very fun and fast gameplay, bit grindy.

There's different weapons to use, all with distinct abilities and depending on what build you end up going based on the path you choose, sometimes you'll be stronger and other times not so much.

That's what makes it interesting, combining different Gods abilities to help you defeat the bosses throughout the game. Story is very good aswell.",1648002365,True,0,0,0,0
hadeez nuts,1648001419,True,0,0,0,0
amazingly written dialogs,1647997896,True,0,0,0,0
10/10 not even my style of game usually into fps or mmos but thoroughly enjoyed this game. lots of replayability is the main upside to me.,1647995055,True,0,0,0,0
"Every ""run"" is different, and while I feel like I have some control over the builds, it's always a welcome challenge, and always a delight to discover new ways to play. I look forward to another hundred hours!",1647991798,True,1,0,0.523809552192687988,0
"Every aspect of this game is done with perfection. 
The story revolves around Zagreus, a prince of the underworld and the son of Hades, trying to escape the domains of the underworld to reach the surface and rekindle the relationship of his long lost mother Persephone. The characters in this game are just fantastic with each of them being given a multitude of dialog and personality and being backed with some amazing voice acting. The story and the way that it is written is so well done as it manages to balance both progression and story telling perfectly as the player will be learning new information about the plot each time they attempt a run and return to the main hub area. 
The setting of the underworld is impressively diverse as each area hold its own kind of tonality and I would go as far as to say that it can be seen as it's own character as it also manages to tell the story through each floor you encounter. 
Visually, its absolutely gorgeous. Supergiant games have always had a unique art direction and i believe that this game brings out the best in that. The way each character, level, item, etc looks in this game is just incredible and it clearly stands out from both other indie games and previous Supergiant games titles. 
Highlighting that this is a Supergiant games production, the soundtrack and audio are once again such a pleasure to enjoy. The soundtrack is just filled with moments that best fit the game, from intense and exciting battles to calm friendly encounters. The audio is just perfect with pretty much anything aural related being top par. 
In terms of gameplay, this is a brilliant rogue-like experience. The combat that you have in game feels very smooth and  fitting for any style that you may choose. There are 6 weapons to choose from, all with their own move sets and i believe that the game balances them pretty fairly. The enemies are also pretty varied with each of them offering the player a new challenge to try and overcome. The boss fights are incredible as nearly all of them will have some change to them each time you do a new run. The boon system is really well done with the player being able to pick and choose what buffs they want to carry on into the run. Items that you obtain in the runs can be used for all sorts of things such as upgrading your Zagreus, unlocking both weapons and abilities, creating bonds with other characters in the game, renovating both the hub world and the arenas. This game offers a lot to players but never lack in any aspects that it provides. 
Overall, Hades is a near (if not) perfect game that manages to push all boundaries and succeeds in all of them and i would recommend this game to anyone wanting a unique and impressive experience.",1647991122,True,0,0,0,0
"This game is fire, nothing else to be said.",1647989281,True,0,0,0,0
"Got a good basic game play loop, and a nice ""outside stort""(outside the basic game play) going on between the good and other figures.
Really nice tie in between the ""lets jump into the dungeon and get out""  game play loop and the what I would call the ""outer story"".

I like the rogue like type of games, but think Hades is a pretty good game even if you dislike this type of games. 
Aas a reader several of the greek legends I really appreciate the story.",1647988705,True,0,0,0,0
it's got fishing,1647987595,True,0,0,0,0
"Love this game. The lore, action, art, and music are amazing. Expect to die multiple times because your supposed to for the lore. Definitely recommend.",1647985707,True,0,0,0,0
you can pet Cerberus,1647975758,True,0,0,0,0
good balance of game and story.,1647973884,True,0,0,0,0
Fun and satisfying,1647961247,True,0,0,0,0
"I don't usually play games of this nature, more of a RPG player. But this game is amazing. There is just enough story to want to see whats next. The game play is 2nd to none as well as the art work.",1647958236,True,0,0,0,0
exhausting. play it.,1647955084,True,0,0,0,0
"Love it. I think that ""Transistor"" is a magnum opus of this studio and soundtrack from there still in my playlist, but this game have like infinite replayability in comparison with ""Transistor"". Good art style, game mechanics, voice acting. Replased ""The binding of isaac"" for me",1647952797,True,0,0,0,0
Vey good fun fantastic super game. Fuck lava,1647948335,True,1,0,0.523809552192687988,1
nyes,1647947316,True,0,0,0,0
Fantastic mechanics. After 50+ hours it is still interesting.,1647945412,True,0,0,0,0
yummy,1647935196,True,0,0,0,0
"Brilliantly conceived and meticulously executed.  Top choice storytelling and voice acting, on a level you would never expect for a dungeon-slasher.",1647927467,True,0,0,0,0
" Play Hades, do a run, ragequit, do homework repeat.
That is all my life now aside from the one hour of sleep, and i cant be more happy with it",1647925566,True,0,0,0,0
"fun 
",1647921600,True,0,0,0,0
Everyone is hot,1647920752,True,0,0,0,0
Amazing game tbh,1647915032,True,0,0,0,0
"WARNING: ESSAY INCOMING; TL;DR = Amazing game I recommend.

Just over two weeks. In just over two weeks I have played through a masterpiece title. This game in the many hours I have played has not become state at any point to me because of the world-class structure of the game. It always feels like there is something new to discover in and out of the house even beyond death. Giving this the setting of Greek Myth already gives it a large cast of instantly recognisable characters, and even if you don't know much about Greek Myth the devs make sure to give little bits and pieces about said characters that builds upon their basis in Myth, while keeping it interesting for the game. Mixing the stellar gameplay in with the superb character building and quest lines leads up to this game easily getting a spot in my top five games of all time, and I simply cannot recommend this game enough to anyone willing to give it a chance.",1647914817,True,0,0,0,0
good game,1647913230,True,0,0,0,0
"This is an enthralling game. The action is tight and the presentation is phenomenal. The artwork and animation is like the best comic book in motion. The voicework, music and, audio cues make the artwork vibrant.

As your skill improves you get further in your attempts to escape the underworld. Each time you learn more about the gods and your enemies an unravel a story about their intertwined relationships. It will keep surprising you with new mechanics and enemies as you replay it. It has a way of making you want to get better at selecting skills to synergize with each other, and want to keep probing at the design of the gameplay to find a way to exploit it. It's not about beating the boss, it's about proving that you're better than the boss.

Hades is a masterpiece.",1647908725,True,0,0,0,0
"Generally not a fan of roguelikes or roguelites, but this game is very good. The atmosphere and dialogue are excellent.",1647907710,True,0,0,0,0
Fun,1647905745,True,0,0,0,0
"My favourite roguelite of all time. Gameplay is an absolute blast, extremely interesting characters, an extremely rewarding gameplay loop and a great soundtrack. 

Hades is a masterpiece. 10/10.",1647904260,True,0,0,0,0
"This game seriously deserves all the awards it has gotten! It's amazing. The combat is soo smooth and combined with the endless combinations of boons you can get it, that can change you gameplay and the different weapons. The lore is amazing as well, the personalities of each of the gods and such is also unique with hints to their mythology which is great. 

The music is great as well, some songs I can listen to for ages and they add so much to the gameplay as well. 

Must have for everyone!",1647902835,True,0,0,0,0
"Excellent game, great writing and an absorbing story in a roguelite, though a little difficult (for me)",1647902218,True,0,0,0,0
veri veri gud,1647900601,True,0,0,0,0
"Supergiant don't miss

Darren Korb is a god

Sheeeeeeeeeeeesh",1647897012,True,0,0,0,0
One of those games that are truly worth 10/10.,1647896566,True,0,0,0,0
"I constantly lose my save data, 9 hours of gaming for nothing",1647890688,False,0,0,0.458015263080596924,0
nyandu gameplaynya even udah tamat the story still go on.,1647889570,True,0,0,0,0
Amazing artwork and deserves a thumbs up,1647888477,True,0,0,0,0
I might have beaten the final boss but there's still more things to do,1647885887,True,0,0,0,0
one of my favorite rogue likes of all time. good story and good gameplay,1647884667,True,0,0,0,0
Worth every bit of money spent,1647882760,True,0,0,0,0
"I keep thinking I've seen everything but then something new gets introduced. Every run feels unique, the upgrades are actually impactful and the choices you make can define a build. Especially once you start unlocking the weapon aspects which give your builds direction. 

Good stuff all around. Really draws you into a flow state. Definitely worthy of the awards it received.",1647882078,True,0,0,0,0
"First rougelike that I actually enjoyed (haven't played too many before tho), really fun game. The Devs clearly put a lot of love and effort into this game and its amazing",1647880691,True,0,0,0,0
"replayability to the max! the artstyle,  the bosses, the weapons, the tracks, the abilities, everything's **mwah** hell can't be better than this!!",1647880459,True,1,0,0.523809552192687988,1
I played Hades so hard i hurt my wrist and missed 2 days of work. 10/10,1647878748,True,0,0,0,0
Really great roguelike game with very good story.,1647870959,True,0,0,0,0
11/10,1647869804,True,0,0,0,0
good game,1647869497,True,0,0,0,0
"the best rogue-like i've ever played, hands down",1647867464,True,0,0,0,0
Dis do be a good game tho,1647867226,True,0,0,0,0
"The story and characters, so far, seem very well made and engaging but the level play is repetitive and grindy to the point of boredom, and frustration that progress just seems to stall. The handicap ""God Mode"" to assist with beating the game is inadequate and underwhelming, and not very useful. There is not a lot of strategy that can be employed due to the randomised encounters. The visual designs are rad, the voice casting and effects are excellent.

Overall, there just doesn't seem to be enough variety to hold my interest. I want a game I can succeed at and maybe even win, not a game of continuous disappointment and an abusive parent figure.",1647865922,False,0,1,0.476190477609634399,0
"Ok so I finally bought a x-box controller just to play this game properly. Hades is a stone-cold classic, brilliant storytelling and format, It took me 18 runs to reach the Minotaur and Champion battle in Elysium so far, I'm sure other more capable players got there way earlier, but nevertheless I've been unable to put the damn controller down, it's a hard game, but not frustrating, because every run Zagreus gets stronger, smarter, faster. Daft Punk shit my dudes. Anyway. This is my love letter to you guys, you're beautiful people and you made a beautiful video game. Thank you thank you thank you for the hours upon hours of good ol' fashioned fun. Peace!",1647865385,True,0,0,0,0
i love being bisexual !!!,1647862540,True,0,1,0,0
fun game,1647861984,True,0,0,0,0
"This game, wow, fast paced, real roguelike, many weapons and options on what to build!! real fun
and even though this is not my type of music, I love it!!!",1647861684,True,0,0,0,0
Megaera is best girl,1647861658,True,0,0,0,0
Amazing.,1647861185,True,0,0,0,0
F U N,1647847803,True,0,0,0,0
"Art and Characters look and play nice, for what I played I did not like the gameplay that much. Obviously i only have 8 hours in game, its probably not even 1/4 through, hope i can change my mind.

When I come back to play I shall update the review.",1647839370,False,3,0,0.4885292649269104,0
This game is SO hoT for so many reasons,1647836371,True,0,0,0,0
Best hack and slash I've ever played,1647833418,True,0,0,0,0
"Excellent gameplay, compelling story, and brilliant use of the rogue-like genre.",1647828273,True,0,0,0,0
"game good, dusa better",1647825650,True,0,0,0,0
great gameplay and fun storyline,1647824020,True,0,0,0,0
"Hands down my favourite game. The action is very compelling. Despite this being a rogue-lite where you repeat the levels over and over, it is very replayable. Every run in the early game feels new and exciting, and there are so many options you want to try out that even 50 hours in there is an excitement to each run. Then, there's the story! That part is also fantastic.",1647823194,True,0,0,0,0
"A shining gem in a sea of mostly dull indie games. Hades offers up an insanely polished arcade-style roguelike draped in a charming role-playing experience filled with memorable locales and characters. Decidedly few games achieve the perfect balance of brilliant game mechanics, impressive storytelling, and near-infinite replay value that you see in this game. Hades is untouchable when it is as its best -- which it almost always is.

10/10",1647817353,True,0,0,0,0
"Gud game, feels like a grind though",1647816940,True,0,0,0,0
"49 Hours
89 Failed escape attempts

just to clear one 32 minutes run!!!!

What a great game",1647815182,True,0,0,0,0
Good and Gay!,1647813192,True,0,0,0,0
"After few hours spent to learn how to move around i have found a perfect thing for a hour run. I am kind of new in rouglike, but through hades a get more interested.",1647812599,True,0,0,0,0
el mejor jueguito de steam,1647810919,True,0,0,0,0
nice game,1647810834,True,0,0,0,0
"Great story, amazing artwork, I've played 130+ hours and I'm still loving it.",1647810792,True,0,0,0,0
Fun,1647805684,True,0,0,0,0
its great even tho i suck at it...i will say i am not a fan of how basically every boss just turns invincible for several seconds when youre kicking their asses,1647803723,True,0,0,0,0
hadeez nuts,1647802491,True,0,0,0,0
"HA-DEES NUTS!!!!!11!!!1!!1!!
hahahahahaha",1647798804,True,0,0,0,0
"This game is filled with amazingly well done dialogues. I currently have 65 hours on the game, and every time (and I mean EVERY TIME) I get back from a run, there's always new dialogues.

 Graphic-wise and story-wise, it's ground breaking. The weapons are so much fun and work with certain attributes you get from certain gods so you can do your own build as well! 

I haven't come across a single bug in this game, and I'm not kidding. Very stable!

The price on this game is phenomenal too, so do yourself a favour and buy this game. It's well worth your time!

",1647797765,True,0,0,0,0
"This game keeps kicking my ass, but it's visually stunning and a good time if you're into dungeon crawler type games.",1647797746,True,0,0,0,0
all the gods are so hot and all the weapons are so fun holy shit play this game,1647796187,True,0,0,0,0
"very good rouge like
",1647795740,True,0,0,0,0
Just such a wonderfully good game to get lost in!,1647791763,True,0,0,0,0
"Good story that continually progresses over time.  Lots of variations in weapons, engaging gameplay",1647791372,True,0,0,0,0
Hades Nutz Feel Gud In Your Mouth,1647783719,True,78,50,0.706990420818328857,0
One of the highest rated and fun games in the world. A must buy for everyone.,1647781167,True,1,0,0.523809552192687988,0
fun game very nice,1647776819,True,0,0,0,0
"Lovely game. would be better with dialogue options and longer dialogue between the characters. the combat is great but i really wish the dialogue between the characters werent just when recieving blessing and gifting. maybe there could be temples with the god from where you can talk to them or smt,artemis and athena are dope.",1647776509,True,0,0,0,0
Very good game,1647774988,True,0,0,0,0
,1647774419,True,0,0,0,0
"WARNING!
Zagreus is a bottom, 
just a heads up in case you don't want to play as a bottom",1647772535,True,0,0,0,0
grind curve is sharp and not fun to go trough all that build learning,1647771171,False,0,0,0,0
good game. 7/10,1647765633,True,1,0,0.502439022064208984,0
"The absolute definition of a ""just one more run"" game. Wonderful world, great dialogue and story, amazing graphical style and combat which, while not perfect, is nonetheless very well executed and with a plethora of options and modifiers to keep you experimenting and playing around with it. Totally worth getting, you will easily squeeze 20+ hours of entertainment out of it at the very least, even if not a huge fan of the genre.",1647760946,True,0,0,0,0
what the hades!,1647758712,True,0,0,0,0
This game is insanely good. I can't think of a single person who wouldn't like this game,1647756790,True,0,0,0,0
Love it!,1647756045,True,0,0,0,0
"I am not exactly a fan of roguelikes, but the strategies offered here is pretty endless, from cheesy to high-skillcapped strats. The Lore is also good",1647753573,True,1,0,0.523809552192687988,0
yes,1647750835,True,0,0,0,0
"The best game I have ever played by miles. The story is excellent, voice acting phenomenal with perfect gameplay and scaling. 10/10 GOTY well deserved!",1647749905,True,0,0,0,0
awesome game!!!!!!,1647749815,True,0,0,0,0
It's fucking amazing. So is the soundtrack,1647749793,True,0,0,0,0
"A well crafted game. Lots to explore. I've been playing for 17 hours and feel like I've just scratched the surface. Lots of replayability. It sort of feels like an interactive graphic novel sometimes, with the added feature of getting to run around Hades kicking ass. The adrenaline definitely kicks in sometimes!",1647747972,True,0,0,0,0
Extremely refined roguelike. Nothing bad to say,1647745655,True,0,0,0,0
It is a game about the guys from Percy Jackson.,1647742108,True,0,1,0,0
One of the most fun games I have ever played. I have sunk over 30 hours into it in a little over a week.,1647741593,True,0,0,0,0
This game can kiss my ass.,1647740257,False,0,3,0.393559932708740234,0
It's as fun as everyone said.  no further information needed.,1647738624,True,1,0,0.51327437162399292,0
yes\,1647735747,True,0,0,0,0
Everything about this game is great.,1647733648,True,0,0,0,0
Pogas,1647730730,True,2,0,0.52173912525177002,0
"Got this game during the winter sale for around $15 and it's probably the best steam purchase I've ever made.

Absolutely get this game, even at original price. There's many things that Hades does right and it is just such a satisfying, stylish hell of a game (hehe get it).

Now, what are those things that Hades does right? Well...

Extremely simple yet fun combat
Gorgeous hand-drawn art and scenery
Amazing cast of characters that always have something new to say no matter how many hours you have
Simple yet charming plot
Perfect balance of difficulty vs. reward
Creative weapons, keepsakes, powers (called boons), and talents that pushes you to play differently each run
Hours of content that won't bore you
Great game balancing, making nothing too overpowered/underpowered
Stellar optimization, allowing even the weakest of systems to run this game properly

...and more!

With my 50+ hours on this game, I've had a blast the whole time. If you have a feeling you're gonna like fast-paced, rewarding combat; and endlessly killing your father; then this is the game for you.


",1647726567,True,1,0,0.505617976188659668,0
yes,1647725958,True,0,0,0,0
Never knew fighting threw hell could be so fun when its not DOOM,1647725599,True,0,1,0,0
"Hades is absolutely one of my favourite games! I'm not a particularly skilled player so roguelikes tend to put me off, but the hugely branching narratives between runs made the (constant, repeated) failures seem both worth it and enjoyable. the characters are believable (even though they're way larger-than-life) and the writing definitely kept pulling me in. once I figured out successful patterns for my play style I really got to enjoy the mechanics as well. 

I finished getting all the achievements recently, but I still find myself returning to the game to finish storylines/unlocks/upgrades. tbh this game got me through some tough times in the past year, and I'm thankful it was and continues to be a part of my life. earnestly 10/10!",1647723950,True,0,0,0,0
one of the few games that give me a spike of adrenaline,1647723834,True,0,0,0,0
This game makes me cream,1647723742,True,0,0,0.492957741022109985,0
Good game,1647723253,True,0,0,0,0
I love Dusa,1647720299,True,0,0,0,0
"Exceptionally fun, amazing soundtrack, and entertaining looped gameplay.",1647718519,True,1,0,0.507042229175567627,0
"Steam tells me the reviews are overwhelmingly positive, and they are completely right. At the time of writing this I've only played for around 4 hours, just out of fear of getting hooked on the game. It offers classic rougelike mechanics, combined with some cool 'new' ones. The visuals are super cool. Totally would recommend to any rougelike fan.",1647716936,True,1,0,0.507042229175567627,0
"THE ART! OH, THE ART! Jen Zee, Joanne Tran, Darren Korb... Take a moment to appretiate these people and their art!",1647715005,True,0,0,0,0
"Beautiful art style, soundtrack and story!
Gameplay is awesome and fun!
Highly recommended!",1647708494,True,0,0,0,0
REEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,1647708154,True,0,0,0,0
,1647707899,True,0,0,0,0
good game,1647707887,True,0,0,0,0
"Hades is a rogue-lite done right. The story is compelling and executed in a while that lends itself wonderfully to the mechanics of the game. It feels great to play, the controls are tight and concise. The art is fantastic. Supergiant has done it again.",1647706841,True,0,0,0,0
"definitely worth it, it's hard tho, if you don't like hard games this is not the game for you",1647706711,True,0,0,0,0
